machine_code,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,2435,B_quadratic,surveillance,descent,1.833,0.348,19.8,55.0,0.627,150.0,descent,labview_demo_csv
ARO-01,2436,B_quadratic,surveillance,descent,1.795,0.351,19.8,55.0,0.633,150.0,descent,labview_demo_csv
ARO-01,2437,B_quadratic,surveillance,descent,1.848,0.335,19.8,55.0,0.604,150.0,descent,labview_demo_csv
ARO-01,2438,B_quadratic,surveillance,descent,1.799,0.350,19.7,55.0,0.631,150.0,descent,labview_demo_csv
ARO-01,2439,B_quadratic,surveillance,descent,1.810,0.342,19.7,55.0,0.618,150.0,descent,labview_demo_csv
ARO-01,2440,B_quadratic,surveillance,descent,1.793,0.356,19.7,55.3,0.643,150.0,descent,labview_demo_csv
ARO-01,2441,B_quadratic,surveillance,descent,1.760,0.345,19.6,55.3,0.623,150.0,descent,labview_demo_csv
ARO-01,2442,B_quadratic,surveillance,descent,1.802,0.352,19.5,55.4,0.635,150.0,descent,labview_demo_csv
ARO-01,2443,B_quadratic,surveillance,descent,1.741,0.351,19.6,55.4,0.633,150.0,descent,labview_demo_csv
ARO-01,2444,B_quadratic,surveillance,pause,1.749,0.002,19.5,55.5,0.003,150.0,pause,labview_demo_csv
ARO-01,2445,B_quadratic,surveillance,pause,1.706,0.001,19.5,55.4,0.003,150.0,pause,labview_demo_csv
ARO-01,2446,B_quadratic,surveillance,pause,1.676,0.000,19.4,55.2,0.000,150.0,pause,labview_demo_csv
ARO-01,2447,B_quadratic,surveillance,pause,1.748,0.002,19.4,55.0,0.003,150.0,pause,labview_demo_csv
ARO-01,2448,B_quadratic,surveillance,pause,1.773,0.000,19.4,55.0,0.000,150.0,pause,labview_demo_csv
ARO-01,2449,B_quadratic,surveillance,pause,1.742,0.000,19.4,55.0,0.000,150.0,pause,labview_demo_csv
ARO-01,2450,B_quadratic,surveillance,pause,1.751,0.006,19.4,55.2,0.011,150.0,pause,labview_demo_csv
ARO-01,2451,B_quadratic,surveillance,pause,1.740,0.009,19.4,55.3,0.016,150.0,pause,labview_demo_csv
ARO-01,2452,B_quadratic,surveillance,pause,1.780,0.000,19.3,55.4,0.000,150.0,pause,labview_demo_csv
ARO-01,2453,B_quadratic,surveillance,pause,1.725,0.003,19.2,55.7,0.006,150.0,pause,labview_demo_csv
ARO-01,2454,B_quadratic,surveillance,pause,1.773,0.000,19.1,55.6,0.001,150.0,pause,labview_demo_csv
ARO-01,2455,B_quadratic,surveillance,pause,1.724,0.000,19.1,55.5,0.000,150.0,pause,labview_demo_csv
ARO-01,2456,B_quadratic,surveillance,pause,1.724,0.020,19.1,55.4,0.036,150.0,pause,labview_demo_csv
ARO-01,2457,B_quadratic,surveillance,pause,1.769,0.000,19.1,55.4,0.000,150.0,pause,labview_demo_csv
ARO-01,2458,B_quadratic,surveillance,pause,1.815,0.004,19.0,55.7,0.007,150.0,pause,labview_demo_csv
ARO-01,2459,B_quadratic,surveillance,pause,1.772,0.002,18.8,55.8,0.004,150.0,pause,labview_demo_csv
ARO-01,2460,B_quadratic,surveillance,pause,1.771,0.000,18.8,55.5,0.000,150.0,pause,labview_demo_csv
ARO-01,2461,B_quadratic,surveillance,pause,1.803,0.000,18.7,55.7,0.000,150.0,pause,labview_demo_csv
ARO-01,2462,B_quadratic,surveillance,pause,1.779,0.014,18.7,55.7,0.026,150.0,pause,labview_demo_csv
ARO-01,2463,B_quadratic,surveillance,pause,1.799,0.000,18.6,55.7,0.000,150.0,pause,labview_demo_csv
ARO-01,2464,B_quadratic,surveillance,ascent,1.844,1.400,18.8,55.3,2.527,210.0,ascent,labview_demo_csv
ARO-01,2465,B_quadratic,surveillance,ascent,1.889,1.408,19.1,55.3,2.540,210.0,ascent,labview_demo_csv
ARO-01,2466,B_quadratic,surveillance,ascent,1.868,1.409,19.1,55.5,2.542,210.0,ascent,labview_demo_csv
ARO-01,2467,B_quadratic,surveillance,ascent,1.842,1.414,19.2,55.6,2.551,210.0,ascent,labview_demo_csv
ARO-01,2468,B_quadratic,surveillance,ascent,1.874,1.414,19.3,55.5,2.551,210.0,ascent,labview_demo_csv
ARO-01,2469,B_quadratic,surveillance,ascent,1.873,1.413,19.4,55.3,2.550,210.0,ascent,labview_demo_csv
ARO-01,2470,B_quadratic,surveillance,ascent,1.901,1.396,19.5,55.4,2.519,210.0,ascent,labview_demo_csv
ARO-01,2471,B_quadratic,surveillance,ascent,1.853,1.413,19.6,55.0,2.550,210.0,ascent,labview_demo_csv
ARO-01,2472,B_quadratic,surveillance,ascent,1.849,1.403,19.8,55.0,2.532,210.0,ascent,labview_demo_csv
ARO-01,2473,B_quadratic,surveillance,ascent,1.860,1.406,19.9,55.1,2.536,210.0,ascent,labview_demo_csv
ARO-01,2474,B_quadratic,surveillance,ascent,1.871,1.404,19.8,55.0,2.534,210.0,ascent,labview_demo_csv
ARO-01,2475,B_quadratic,surveillance,ascent,1.844,1.410,19.8,55.2,2.544,210.0,ascent,labview_demo_csv
ARO-01,2476,B_quadratic,surveillance,descent,1.831,0.348,19.8,55.1,0.628,210.0,descent,labview_demo_csv
ARO-01,2477,B_quadratic,surveillance,descent,1.786,0.346,19.8,55.0,0.625,210.0,descent,labview_demo_csv
ARO-01,2478,B_quadratic,surveillance,descent,1.836,0.344,19.7,55.2,0.621,210.0,descent,labview_demo_csv
ARO-01,2479,B_quadratic,surveillance,descent,1.806,0.354,19.7,55.1,0.638,210.0,descent,labview_demo_csv
ARO-01,2480,B_quadratic,surveillance,descent,1.810,0.347,19.6,55.3,0.625,210.0,descent,labview_demo_csv
ARO-01,2481,B_quadratic,surveillance,descent,1.796,0.358,19.6,55.5,0.646,210.0,descent,labview_demo_csv
ARO-01,2482,B_quadratic,surveillance,descent,1.769,0.355,19.5,55.8,0.640,210.0,descent,labview_demo_csv
ARO-01,2483,B_quadratic,surveillance,descent,1.818,0.359,19.5,55.7,0.647,210.0,descent,labview_demo_csv
ARO-01,2484,B_quadratic,surveillance,descent,1.809,0.351,19.4,55.3,0.633,210.0,descent,labview_demo_csv
ARO-01,2485,B_quadratic,surveillance,descent,1.779,0.364,19.4,55.5,0.657,210.0,descent,labview_demo_csv
ARO-01,2486,B_quadratic,surveillance,descent,1.829,0.344,19.4,55.7,0.620,210.0,descent,labview_demo_csv
ARO-01,2487,B_quadratic,surveillance,descent,1.761,0.349,19.3,55.8,0.629,210.0,descent,labview_demo_csv
ARO-01,2488,B_quadratic,surveillance,pause,1.776,0.001,19.2,55.6,0.002,210.0,pause,labview_demo_csv
ARO-01,2489,B_quadratic,surveillance,pause,1.740,0.000,19.1,55.2,0.000,210.0,pause,labview_demo_csv
ARO-01,2490,B_quadratic,surveillance,pause,1.717,0.011,19.0,55.6,0.019,210.0,pause,labview_demo_csv
ARO-01,2491,B_quadratic,surveillance,pause,1.781,0.000,18.9,55.7,0.000,210.0,pause,labview_demo_csv
ARO-01,2492,B_quadratic,surveillance,pause,1.699,0.000,18.9,55.5,0.000,210.0,pause,labview_demo_csv
ARO-01,2493,B_quadratic,surveillance,pause,1.715,0.011,18.9,55.3,0.021,210.0,pause,labview_demo_csv
ARO-01,2494,B_quadratic,surveillance,pause,1.716,0.017,18.8,55.9,0.030,210.0,pause,labview_demo_csv
ARO-01,2495,B_quadratic,surveillance,pause,1.730,0.000,18.7,55.6,0.000,210.0,pause,labview_demo_csv
ARO-01,2496,B_quadratic,surveillance,pause,1.804,0.000,18.5,55.8,0.000,210.0,pause,labview_demo_csv
ARO-01,2497,B_quadratic,surveillance,pause,1.799,0.001,18.5,56.1,0.002,210.0,pause,labview_demo_csv
ARO-01,2498,B_quadratic,surveillance,pause,1.842,0.000,18.4,55.9,0.000,210.0,pause,labview_demo_csv
ARO-01,2499,B_quadratic,surveillance,pause,1.749,0.000,18.4,56.1,0.000,210.0,pause,labview_demo_csv
ARO-01,2500,B_quadratic,surveillance,pause,1.797,0.000,18.4,56.0,0.000,210.0,pause,labview_demo_csv
ARO-01,2501,B_quadratic,surveillance,pause,1.803,0.000,18.4,55.8,0.000,210.0,pause,labview_demo_csv
ARO-01,2502,B_quadratic,surveillance,pause,1.776,0.000,18.4,55.8,0.000,210.0,pause,labview_demo_csv
ARO-01,2503,B_quadratic,surveillance,pause,1.812,0.000,18.3,55.8,0.000,210.0,pause,labview_demo_csv
ARO-01,2504,B_quadratic,surveillance,pause,1.786,0.000,18.4,55.6,0.000,210.0,pause,labview_demo_csv
ARO-01,2505,B_quadratic,surveillance,pause,1.791,0.008,18.3,56.0,0.014,210.0,pause,labview_demo_csv
ARO-01,2506,B_quadratic,surveillance,pause,1.840,0.000,18.3,56.1,0.000,210.0,pause,labview_demo_csv
ARO-01,2507,B_quadratic,surveillance,pause,1.788,0.008,18.3,56.4,0.014,210.0,pause,labview_demo_csv
ARO-01,2508,B_quadratic,surveillance,ascent,1.854,0.901,18.3,56.4,1.626,90.0,ascent,labview_demo_csv
ARO-01,2509,B_quadratic,surveillance,ascent,1.825,0.892,18.6,56.1,1.610,90.0,ascent,labview_demo_csv
ARO-01,2510,B_quadratic,surveillance,ascent,1.838,0.899,18.7,55.7,1.622,90.0,ascent,labview_demo_csv
ARO-01,2511,B_quadratic,surveillance,ascent,1.842,0.895,18.8,55.8,1.616,90.0,ascent,labview_demo_csv
ARO-01,2512,B_quadratic,surveillance,ascent,1.848,0.894,18.9,55.8,1.613,90.0,ascent,labview_demo_csv
ARO-01,2513,B_quadratic,surveillance,ascent,1.830,0.885,18.9,55.7,1.597,90.0,ascent,labview_demo_csv
ARO-01,2514,B_quadratic,surveillance,ascent,1.865,0.892,19.0,55.7,1.610,90.0,ascent,labview_demo_csv
ARO-01,2515,B_quadratic,surveillance,ascent,1.915,0.885,19.1,55.5,1.596,90.0,ascent,labview_demo_csv
ARO-01,2516,B_quadratic,surveillance,ascent,1.849,0.904,19.2,55.5,1.631,90.0,ascent,labview_demo_csv
ARO-01,2517,B_quadratic,surveillance,ascent,1.871,0.897,19.2,55.5,1.618,90.0,ascent,labview_demo_csv
ARO-01,2518,B_quadratic,surveillance,ascent,1.877,0.900,19.2,55.2,1.623,90.0,ascent,labview_demo_csv
ARO-01,2519,B_quadratic,surveillance,ascent,1.807,0.900,19.3,55.1,1.625,90.0,ascent,labview_demo_csv
ARO-01,2520,B_quadratic,surveillance,descent,1.825,0.340,19.2,55.4,0.614,90.0,descent,labview_demo_csv
ARO-01,2521,B_quadratic,surveillance,descent,1.785,0.339,19.4,55.3,0.611,90.0,descent,labview_demo_csv
ARO-01,2522,B_quadratic,surveillance,descent,1.795,0.326,19.2,55.2,0.588,90.0,descent,labview_demo_csv
ARO-01,2523,B_quadratic,surveillance,descent,1.823,0.346,19.2,55.0,0.625,90.0,descent,labview_demo_csv
ARO-01,2524,B_quadratic,surveillance,descent,1.794,0.341,19.1,55.1,0.616,90.0,descent,labview_demo_csv
ARO-01,2525,B_quadratic,surveillance,descent,1.844,0.353,19.1,55.0,0.638,90.0,descent,labview_demo_csv
ARO-01,2526,B_quadratic,surveillance,descent,1.732,0.356,19.1,55.3,0.643,90.0,descent,labview_demo_csv
ARO-01,2527,B_quadratic,surveillance,descent,1.787,0.361,18.9,55.5,0.652,90.0,descent,labview_demo_csv
ARO-01,2528,B_quadratic,surveillance,descent,1.792,0.347,18.8,55.5,0.627,90.0,descent,labview_demo_csv
ARO-01,2529,B_quadratic,surveillance,descent,1.801,0.344,18.8,55.8,0.621,90.0,descent,labview_demo_csv
ARO-01,2530,B_quadratic,surveillance,descent,1.819,0.352,18.9,55.8,0.635,90.0,descent,labview_demo_csv
ARO-01,2531,B_quadratic,surveillance,descent,1.821,0.351,18.8,55.6,0.632,90.0,descent,labview_demo_csv
ARO-01,2532,B_quadratic,surveillance,pause,1.728,0.000,18.7,55.7,0.000,90.0,pause,labview_demo_csv
ARO-01,2533,B_quadratic,surveillance,pause,1.768,0.000,18.7,55.9,0.000,90.0,pause,labview_demo_csv
ARO-01,2534,B_quadratic,surveillance,pause,1.735,0.004,18.6,56.2,0.007,90.0,pause,labview_demo_csv
ARO-01,2535,B_quadratic,surveillance,pause,1.767,0.004,18.6,55.9,0.007,90.0,pause,labview_demo_csv
ARO-01,2536,B_quadratic,surveillance,pause,1.743,0.000,18.6,55.7,0.000,90.0,pause,labview_demo_csv
ARO-01,2537,B_quadratic,surveillance,pause,1.742,0.005,18.6,55.8,0.008,90.0,pause,labview_demo_csv
ARO-01,2538,B_quadratic,surveillance,pause,1.735,0.000,18.5,55.9,0.000,90.0,pause,labview_demo_csv
ARO-01,2539,B_quadratic,surveillance,pause,1.723,0.000,18.4,56.1,0.000,90.0,pause,labview_demo_csv
ARO-01,2540,B_quadratic,surveillance,pause,1.723,0.003,18.3,56.1,0.006,90.0,pause,labview_demo_csv
ARO-01,2541,B_quadratic,surveillance,pause,1.737,0.000,18.4,55.9,0.000,90.0,pause,labview_demo_csv
ARO-01,2542,B_quadratic,surveillance,pause,1.733,0.009,18.4,55.8,0.016,90.0,pause,labview_demo_csv
ARO-01,2543,B_quadratic,surveillance,pause,1.717,0.001,18.3,55.5,0.001,90.0,pause,labview_demo_csv
ARO-01,2544,B_quadratic,surveillance,pause,1.738,0.000,18.2,55.6,0.000,90.0,pause,labview_demo_csv
ARO-01,2545,B_quadratic,surveillance,pause,1.774,0.010,18.1,55.5,0.018,90.0,pause,labview_demo_csv
ARO-01,2546,B_quadratic,surveillance,pause,1.795,0.000,18.1,55.4,0.000,90.0,pause,labview_demo_csv
ARO-01,2547,B_quadratic,surveillance,pause,1.769,0.001,18.0,55.5,0.001,90.0,pause,labview_demo_csv
ARO-01,2548,B_quadratic,surveillance,pause,1.793,0.000,17.9,55.6,0.000,90.0,pause,labview_demo_csv
ARO-01,2549,B_quadratic,surveillance,pause,1.832,0.000,17.9,55.2,0.000,90.0,pause,labview_demo_csv
ARO-01,2550,B_quadratic,surveillance,pause,1.831,0.018,17.9,55.1,0.032,90.0,pause,labview_demo_csv
ARO-01,2551,B_quadratic,surveillance,pause,1.832,0.000,17.9,55.1,0.000,90.0,pause,labview_demo_csv
ARO-01,2552,B_quadratic,surveillance,ascent,1.844,0.897,18.0,55.4,1.618,90.0,ascent,labview_demo_csv
ARO-01,2553,B_quadratic,surveillance,ascent,1.854,0.900,18.1,55.3,1.624,90.0,ascent,labview_demo_csv
ARO-01,2554,B_quadratic,surveillance,ascent,1.836,0.896,18.2,55.5,1.617,90.0,ascent,labview_demo_csv
ARO-01,2555,B_quadratic,surveillance,ascent,1.870,0.907,18.3,55.5,1.637,90.0,ascent,labview_demo_csv
ARO-01,2556,B_quadratic,surveillance,ascent,1.850,0.898,18.4,55.3,1.620,90.0,ascent,labview_demo_csv
ARO-01,2557,B_quadratic,surveillance,ascent,1.889,0.902,18.5,55.2,1.628,90.0,ascent,labview_demo_csv
ARO-01,2558,B_quadratic,surveillance,ascent,1.928,0.896,18.4,55.3,1.616,90.0,ascent,labview_demo_csv
ARO-01,2559,B_quadratic,surveillance,ascent,1.884,0.905,18.6,55.2,1.633,90.0,ascent,labview_demo_csv
ARO-01,2560,B_quadratic,surveillance,ascent,1.856,0.903,18.7,55.1,1.629,90.0,ascent,labview_demo_csv
ARO-01,2561,B_quadratic,surveillance,ascent,1.869,0.903,18.7,55.4,1.629,90.0,ascent,labview_demo_csv
ARO-01,2562,B_quadratic,surveillance,ascent,1.849,0.913,18.7,55.3,1.647,90.0,ascent,labview_demo_csv
ARO-01,2563,B_quadratic,surveillance,ascent,1.863,0.904,18.7,55.5,1.630,90.0,ascent,labview_demo_csv
ARO-01,2564,B_quadratic,surveillance,descent,1.810,0.349,18.7,55.7,0.630,90.0,descent,labview_demo_csv
ARO-01,2565,B_quadratic,surveillance,descent,1.841,0.352,18.7,55.9,0.634,90.0,descent,labview_demo_csv
ARO-01,2566,B_quadratic,surveillance,descent,1.837,0.345,18.6,55.8,0.623,90.0,descent,labview_demo_csv
ARO-01,2567,B_quadratic,surveillance,descent,1.785,0.337,18.5,55.7,0.608,90.0,descent,labview_demo_csv
ARO-01,2568,B_quadratic,surveillance,descent,1.796,0.337,18.5,55.9,0.608,90.0,descent,labview_demo_csv
ARO-01,2569,B_quadratic,surveillance,descent,1.822,0.341,18.5,56.1,0.616,90.0,descent,labview_demo_csv
ARO-01,2570,B_quadratic,surveillance,descent,1.837,0.357,18.5,56.3,0.645,90.0,descent,labview_demo_csv
ARO-01,2571,B_quadratic,surveillance,descent,1.781,0.349,18.4,56.3,0.630,90.0,descent,labview_demo_csv
ARO-01,2572,B_quadratic,surveillance,descent,1.764,0.341,18.5,56.4,0.615,90.0,descent,labview_demo_csv
ARO-01,2573,B_quadratic,surveillance,descent,1.759,0.342,18.4,56.6,0.617,90.0,descent,labview_demo_csv
ARO-01,2574,B_quadratic,surveillance,descent,1.763,0.332,18.5,56.3,0.598,90.0,descent,labview_demo_csv
ARO-01,2575,B_quadratic,surveillance,descent,1.741,0.358,18.3,56.3,0.646,90.0,descent,labview_demo_csv
ARO-01,2576,B_quadratic,surveillance,pause,1.743,0.000,18.3,56.5,0.000,90.0,pause,labview_demo_csv
ARO-01,2577,B_quadratic,surveillance,pause,1.744,0.016,18.2,56.3,0.028,90.0,pause,labview_demo_csv
ARO-01,2578,B_quadratic,surveillance,pause,1.759,0.000,18.1,56.4,0.000,90.0,pause,labview_demo_csv
ARO-01,2579,B_quadratic,surveillance,pause,1.738,0.011,18.0,56.6,0.019,90.0,pause,labview_demo_csv
ARO-01,2580,B_quadratic,surveillance,pause,1.786,0.011,18.0,56.3,0.020,90.0,pause,labview_demo_csv
ARO-01,2581,B_quadratic,surveillance,pause,1.722,0.000,18.0,56.4,0.000,90.0,pause,labview_demo_csv
ARO-01,2582,B_quadratic,surveillance,pause,1.796,0.003,17.9,56.5,0.006,90.0,pause,labview_demo_csv
ARO-01,2583,B_quadratic,surveillance,pause,1.782,0.000,17.8,56.7,0.000,90.0,pause,labview_demo_csv
ARO-01,2584,B_quadratic,surveillance,pause,1.759,0.000,17.8,56.8,0.000,90.0,pause,labview_demo_csv
ARO-01,2585,B_quadratic,surveillance,pause,1.790,0.002,17.8,56.9,0.004,90.0,pause,labview_demo_csv
ARO-01,2586,B_quadratic,surveillance,pause,1.811,0.003,17.7,56.8,0.005,90.0,pause,labview_demo_csv
ARO-01,2587,B_quadratic,surveillance,pause,1.808,0.015,17.6,56.7,0.028,90.0,pause,labview_demo_csv
ARO-01,2588,B_quadratic,surveillance,pause,1.754,0.000,17.7,56.8,0.000,90.0,pause,labview_demo_csv
ARO-01,2589,B_quadratic,surveillance,pause,1.754,0.001,17.6,57.0,0.002,90.0,pause,labview_demo_csv
ARO-01,2590,B_quadratic,surveillance,pause,1.789,0.002,17.6,57.2,0.004,90.0,pause,labview_demo_csv
ARO-01,2591,B_quadratic,surveillance,pause,1.789,0.014,17.5,57.4,0.026,90.0,pause,labview_demo_csv
ARO-01,2592,B_quadratic,surveillance,pause,1.818,0.000,17.4,57.5,0.000,90.0,pause,labview_demo_csv
ARO-01,2593,B_quadratic,surveillance,pause,1.805,0.000,17.5,57.5,0.000,90.0,pause,labview_demo_csv
ARO-01,2594,B_quadratic,surveillance,pause,1.787,0.000,17.4,57.4,0.001,90.0,pause,labview_demo_csv
ARO-01,2595,B_quadratic,surveillance,pause,1.834,0.006,17.5,57.4,0.011,90.0,pause,labview_demo_csv
ARO-01,2596,B_quadratic,surveillance,ascent,1.829,1.346,17.6,56.9,2.428,195.0,ascent,labview_demo_csv
ARO-01,2597,B_quadratic,surveillance,ascent,1.863,1.341,17.8,56.5,2.420,195.0,ascent,labview_demo_csv
ARO-01,2598,B_quadratic,surveillance,ascent,1.842,1.349,17.9,56.4,2.433,195.0,ascent,labview_demo_csv
ARO-01,2599,B_quadratic,surveillance,ascent,1.850,1.347,18.0,56.1,2.430,195.0,ascent,labview_demo_csv
ARO-01,2600,B_quadratic,surveillance,ascent,1.854,1.350,18.0,55.9,2.435,195.0,ascent,labview_demo_csv
ARO-01,2601,B_quadratic,surveillance,ascent,1.816,1.354,18.2,55.7,2.443,195.0,ascent,labview_demo_csv
ARO-01,2602,B_quadratic,surveillance,ascent,1.843,1.347,18.2,55.7,2.430,195.0,ascent,labview_demo_csv
ARO-01,2603,B_quadratic,surveillance,ascent,1.861,1.357,18.3,55.8,2.448,195.0,ascent,labview_demo_csv
ARO-01,2604,B_quadratic,surveillance,ascent,1.896,1.348,18.4,55.9,2.433,195.0,ascent,labview_demo_csv
ARO-01,2605,B_quadratic,surveillance,ascent,1.835,1.344,18.3,56.3,2.426,195.0,ascent,labview_demo_csv
ARO-01,2606,B_quadratic,surveillance,ascent,1.797,1.344,18.4,55.9,2.426,195.0,ascent,labview_demo_csv
ARO-01,2607,B_quadratic,surveillance,ascent,1.872,1.338,18.6,56.0,2.413,195.0,ascent,labview_demo_csv
ARO-01,2608,B_quadratic,surveillance,descent,1.867,0.342,18.5,56.1,0.617,195.0,descent,labview_demo_csv
ARO-01,2609,B_quadratic,surveillance,descent,1.882,0.357,18.5,56.3,0.643,195.0,descent,labview_demo_csv
ARO-01,2610,B_quadratic,surveillance,descent,1.909,0.355,18.5,56.3,0.640,195.0,descent,labview_demo_csv
ARO-01,2611,B_quadratic,surveillance,descent,1.868,0.338,18.3,56.3,0.610,195.0,descent,labview_demo_csv
ARO-01,2612,B_quadratic,surveillance,descent,1.821,0.350,18.2,56.3,0.632,195.0,descent,labview_demo_csv
ARO-01,2613,B_quadratic,surveillance,descent,1.771,0.349,18.2,56.4,0.630,195.0,descent,labview_demo_csv
ARO-01,2614,B_quadratic,surveillance,descent,1.782,0.338,18.2,56.5,0.609,195.0,descent,labview_demo_csv
ARO-01,2615,B_quadratic,surveillance,descent,1.794,0.342,18.0,56.6,0.617,195.0,descent,labview_demo_csv
ARO-01,2616,B_quadratic,surveillance,descent,1.827,0.351,17.9,56.6,0.633,195.0,descent,labview_demo_csv
ARO-01,2617,B_quadratic,surveillance,descent,1.746,0.349,17.9,56.5,0.630,195.0,descent,labview_demo_csv
ARO-01,2618,B_quadratic,surveillance,descent,1.788,0.353,18.0,56.6,0.638,195.0,descent,labview_demo_csv
ARO-01,2619,B_quadratic,surveillance,descent,1.787,0.354,18.0,56.5,0.638,195.0,descent,labview_demo_csv
ARO-01,2620,B_quadratic,surveillance,pause,1.748,0.007,17.8,56.4,0.012,195.0,pause,labview_demo_csv
ARO-01,2621,B_quadratic,surveillance,pause,1.804,0.010,17.8,56.5,0.018,195.0,pause,labview_demo_csv
ARO-01,2622,B_quadratic,surveillance,pause,1.817,0.018,17.7,56.2,0.033,195.0,pause,labview_demo_csv
ARO-01,2623,B_quadratic,surveillance,pause,1.778,0.000,17.7,56.1,0.000,195.0,pause,labview_demo_csv
ARO-01,2624,B_quadratic,surveillance,pause,1.771,0.003,17.6,55.9,0.006,195.0,pause,labview_demo_csv
ARO-01,2625,B_quadratic,surveillance,pause,1.744,0.007,17.5,55.9,0.013,195.0,pause,labview_demo_csv
ARO-01,2626,B_quadratic,surveillance,pause,1.774,0.002,17.4,55.4,0.003,195.0,pause,labview_demo_csv
ARO-01,2627,B_quadratic,surveillance,pause,1.746,0.004,17.4,55.3,0.007,195.0,pause,labview_demo_csv
ARO-01,2628,B_quadratic,surveillance,pause,1.771,0.000,17.2,55.6,0.000,195.0,pause,labview_demo_csv
ARO-01,2629,B_quadratic,surveillance,pause,1.761,0.012,17.2,55.8,0.021,195.0,pause,labview_demo_csv
ARO-01,2630,B_quadratic,surveillance,pause,1.767,0.000,17.1,55.8,0.000,195.0,pause,labview_demo_csv
ARO-01,2631,B_quadratic,surveillance,pause,1.785,0.010,17.1,55.8,0.018,195.0,pause,labview_demo_csv
ARO-01,2632,B_quadratic,surveillance,pause,1.778,0.005,17.1,56.3,0.009,195.0,pause,labview_demo_csv
ARO-01,2633,B_quadratic,surveillance,pause,1.803,0.000,17.0,56.6,0.000,195.0,pause,labview_demo_csv
ARO-01,2634,B_quadratic,surveillance,pause,1.778,0.009,17.0,56.6,0.016,195.0,pause,labview_demo_csv
ARO-01,2635,B_quadratic,surveillance,pause,1.793,0.000,17.0,56.7,0.000,195.0,pause,labview_demo_csv
ARO-01,2636,B_quadratic,surveillance,pause,1.803,0.000,16.9,56.7,0.000,195.0,pause,labview_demo_csv
ARO-01,2637,B_quadratic,surveillance,pause,1.841,0.000,16.9,56.6,0.000,195.0,pause,labview_demo_csv
ARO-01,2638,B_quadratic,surveillance,pause,1.816,0.012,16.8,56.4,0.022,195.0,pause,labview_demo_csv
ARO-01,2639,B_quadratic,surveillance,pause,1.836,0.000,16.9,56.6,0.000,195.0,pause,labview_demo_csv
ARO-01,2640,B_quadratic,surveillance,ascent,1.826,1.358,17.1,56.7,2.450,195.0,ascent,labview_demo_csv
ARO-01,2641,B_quadratic,surveillance,ascent,1.849,1.351,17.3,56.6,2.438,195.0,ascent,labview_demo_csv
ARO-01,2642,B_quadratic,surveillance,ascent,1.829,1.351,17.4,56.6,2.438,195.0,ascent,labview_demo_csv
ARO-01,2643,B_quadratic,surveillance,ascent,1.841,1.349,17.4,56.7,2.434,195.0,ascent,labview_demo_csv
ARO-01,2644,B_quadratic,surveillance,ascent,1.841,1.347,17.6,56.5,2.430,195.0,ascent,labview_demo_csv
ARO-01,2645,B_quadratic,surveillance,ascent,1.888,1.358,17.7,56.6,2.450,195.0,ascent,labview_demo_csv
ARO-01,2646,B_quadratic,surveillance,ascent,1.856,1.345,17.8,56.7,2.426,195.0,ascent,labview_demo_csv
ARO-01,2647,B_quadratic,surveillance,ascent,1.890,1.338,17.9,56.7,2.414,195.0,ascent,labview_demo_csv
ARO-01,2648,B_quadratic,surveillance,ascent,1.850,1.358,18.1,57.0,2.449,195.0,ascent,labview_demo_csv
ARO-01,2649,B_quadratic,surveillance,ascent,1.835,1.357,18.1,57.0,2.448,195.0,ascent,labview_demo_csv
ARO-01,2650,B_quadratic,surveillance,ascent,1.832,1.337,18.2,56.9,2.413,195.0,ascent,labview_demo_csv
ARO-01,2651,B_quadratic,surveillance,ascent,1.914,1.336,18.3,56.8,2.411,195.0,ascent,labview_demo_csv
ARO-01,2652,B_quadratic,surveillance,descent,1.877,0.347,18.2,56.8,0.626,195.0,descent,labview_demo_csv
ARO-01,2653,B_quadratic,surveillance,descent,1.825,0.364,18.1,56.8,0.657,195.0,descent,labview_demo_csv
ARO-01,2654,B_quadratic,surveillance,descent,1.891,0.348,18.0,56.7,0.629,195.0,descent,labview_demo_csv
ARO-01,2655,B_quadratic,surveillance,descent,1.843,0.362,18.0,56.8,0.653,195.0,descent,labview_demo_csv
ARO-01,2656,B_quadratic,surveillance,descent,1.833,0.348,17.9,56.6,0.628,195.0,descent,labview_demo_csv
ARO-01,2657,B_quadratic,surveillance,descent,1.809,0.344,17.9,56.9,0.620,195.0,descent,labview_demo_csv
ARO-01,2658,B_quadratic,surveillance,descent,1.793,0.344,17.9,57.0,0.621,195.0,descent,labview_demo_csv
ARO-01,2659,B_quadratic,surveillance,descent,1.784,0.341,17.8,57.0,0.615,195.0,descent,labview_demo_csv
ARO-01,2660,B_quadratic,surveillance,descent,1.794,0.352,17.8,56.9,0.635,195.0,descent,labview_demo_csv
ARO-01,2661,B_quadratic,surveillance,descent,1.810,0.339,17.7,57.2,0.611,195.0,descent,labview_demo_csv
ARO-01,2662,B_quadratic,surveillance,descent,1.839,0.347,17.6,57.0,0.627,195.0,descent,labview_demo_csv
ARO-01,2663,B_quadratic,surveillance,descent,1.815,0.344,17.7,56.8,0.621,195.0,descent,labview_demo_csv
ARO-01,2664,B_quadratic,surveillance,pause,1.842,0.011,17.6,56.7,0.019,195.0,pause,labview_demo_csv
